District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Pathanamthitta,14.11,In-Patient Head Count at midnight,TOTAL,58557,39222,39343,31796,45481,31112,46585,48466,50169,38680,58492,41624,529527
Pathanamthitta,14.12.1,OPD attendance (All),TOTAL,312213,386624,419261,425209,401518,346834,359650,417712,410439,388638,308984,392132,4569214
Pathanamthitta,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,1496,1834,1155,1324,1198,1061,1190,1314,2167,1210,1218,1263,16430
Pathanamthitta,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,134,249,271,189,45,132,68,161,511,402,147,199,2508
Pathanamthitta,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,1199,1340,1057,1285,1292,1096,1217,1220,1128,946,1229,1308,14317
Pathanamthitta,14.14.a,Number of patients given AYUSH treatment,TOTAL,0,0,0,0,0,0,0,0,6,0,0,0,6
Pathanamthitta,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,1268,1281,1085,912,715,925,997,1170,1001,1089,1588,1959,13990
Pathanamthitta,14.14.c,Number of Adolescents counselled,TOTAL,11,87,605,144,142,102,137,0,17,35,21,8,1309
Pathanamthitta,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,20836,23394,30622,25511,24724,22200,20339,26433,25242,23057,23374,25697,291429
Pathanamthitta,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,146,126,140,103,131,127,226,263,131,144,137,108,1782
Pathanamthitta,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,1903,2042,2739,2155,2019,2203,2275,2363,2323,1815,2082,2454,26373
Pathanamthitta,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,2,2,0,0,1,2,3,2,1,3,2,3,21
Pathanamthitta,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,1356,1796,1404,1618,1469,1724,1389,1677,1787,1608,1231,1524,18583
Pathanamthitta,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,1,0,1,2,3,0,2,4,0,0,2,2,17
Pathanamthitta,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,1091,1161,1133,1000,1001,844,1013,1018,1074,1348,839,979,12501
Pathanamthitta,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,0,0,1,0,0,0,0,0,0,0,0,0,1
Pathanamthitta,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,4350,4999,5276,4773,4489,4771,4677,5058,5184,4771,4152,4957,57457
Pathanamthitta,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,3,2,2,2,4,2,5,6,1,3,4,5,39
Pathanamthitta,15.2,Number of Widal tests conducted,Number tested,324,491,645,655,522,271,256,617,549,541,381,504,5756
Pathanamthitta,15.3.a,Number of VDRL tests conducted on males,Number tested,985,827,826,764,627,917,863,585,728,528,728,692,9070
Pathanamthitta,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,562,768,446,717,854,876,586,678,807,524,677,750,8245
Pathanamthitta,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1041,1001,701,750,657,605,801,799,823,1128,661,1088,10055
Pathanamthitta,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,2588,2596,1973,2231,2138,2398,2250,2062,2358,2180,2066,2530,27370
Pathanamthitta,15.4.1,Number of blood smears examined for Malaria,TOTAL,5317,7147,9985,8329,6167,5517,6504,5798,5305,6320,6050,6847,79286
Pathanamthitta,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,5,9,5,9,7,17,5,5,5,4,0,1,72
Pathanamthitta,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,0,0,2,0,0,1,0,2,1,0,0,6
Pathanamthitta,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,4190,7130,3520,4790,2310,10090,8030,5070,11880,9400,6570,4310,77290
Pathanamthitta,16.1.1,Stock position of DPT vaccines,2. Stocks Received,5000,NA,5000,0,10000,0,0,10000,0,0,0,5000,35000
Pathanamthitta,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,2060,3610,3730,2480,2220,2060,2960,3190,2480,2830,2260,1720,31600
Pathanamthitta,16.1.1,Stock position of DPT vaccines,5. Total Stock,7130,3520,4790,2310,10090,8030,5070,11880,9400,6570,4310,7590,80690
Pathanamthitta,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,9720,NA,3480,6060,NA,8000,5270,8640,15120,12700,9310,6830,85130
Pathanamthitta,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,NA,NA,6000,NA,NA,NA,6000,9000,0,0,0,2000,23000
Pathanamthitta,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
Pathanamthitta,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,2300,NA,3420,2640,NA,2730,2630,2520,2420,3390,2480,2410,26940
Pathanamthitta,16.1.1A,Stock Position of Pentavalent,5. Total Stock,7420,0,6060,3420,0,5270,8640,15120,12700,9310,6830,6420,81190
Pathanamthitta,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,20400,24380,15580,20080,10820,14350,5780,17280,15900,5340,340,0,150250
Pathanamthitta,16.1.2,Stock position of OPV vaccines,2. Stocks Received,10000,NA,15000,0,13000,0,20000,8000,0,111160,111160,30000,318320
Pathanamthitta,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0
Pathanamthitta,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,6020,8800,10500,9260,9470,8570,8500,9380,10560,116160,111500,5940,314660
Pathanamthitta,16.1.2,Stock position of OPV vaccines,5. Total Stock,24380,15580,20080,10820,14350,5780,17280,15900,5340,340,0,24060,153910
Pathanamthitta,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,10910,6740,1510,10480,4490,15890,11330,25320,34900,31330,26850,21800,201550
Pathanamthitta,16.1.3,Stock position of TT vaccines,2. Stocks Received,NA,NA,14800,0,18800,0,20000,15000,0,0,0,0,68600
Pathanamthitta,16.1.3,Stock position of TT vaccines,3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.3,Stock position of TT vaccines,4. Stock Distributed,4170,5230,5830,5990,7400,4560,6010,5420,3570,4480,5050,3210,60920
Pathanamthitta,16.1.3,Stock position of TT vaccines,5. Total Stock,6740,1510,10480,4490,15890,11330,25320,34900,31330,26850,21800,18590,209230
Pathanamthitta,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.4,Stock position of DT vaccines,2. Stocks Received,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.4,Stock position of DT vaccines,3. Unusable Stock,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.4,Stock position of DT vaccines,4. Stock Distributed,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,3390,6710,3750,11150,8620,11130,9380,6640,8930,6550,7090,4570,87910
Pathanamthitta,16.1.5,Stock position of BCG vaccines,2. Stocks Received,5000,NA,10000,0,5000,0,0,5000,0,3000,0,5000,33000
Pathanamthitta,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,1680,2960,2600,2530,2490,1750,2740,2710,2380,2460,2520,1550,28370
Pathanamthitta,16.1.5,Stock position of BCG vaccines,5. Total Stock,6710,3750,11150,8620,11130,9380,6640,8930,6550,7090,4570,8020,92540
Pathanamthitta,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,5295,5990,3460,11285,8905,11395,9260,6690,9630,7305,4810,7060,91085
Pathanamthitta,16.1.6,Stock position of Measles vaccines,2. Stocks Received,3000,NA,10000,0,5000,0,0,5000,0,0,5000,5000,33000
Pathanamthitta,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,2305,2530,2175,2380,2510,2135,2570,2060,2325,2495,2750,1955,28190
Pathanamthitta,16.1.6,Stock position of Measles vaccines,5. Total Stock,5990,3460,11285,8905,11395,9260,6690,9630,7305,4810,7060,10105,95895
Pathanamthitta,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.7,Stock position of JE vaccines,2. Stocks Received,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.7,Stock position of JE vaccines,3. Unusable Stock,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.7,Stock position of JE vaccines,4. Stock Distributed,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0
Pathanamthitta,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,3320,2510,1510,5030,3840,2790,2250,2370,1600,1000,550,40,26810
Pathanamthitta,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,NA,NA,4500,0,NA,0,1200,0,0,800,120,4000,10620
Pathanamthitta,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,810,1000,980,1190,1050,540,1080,770,600,1250,630,340,10240
Pathanamthitta,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,2510,1510,5030,3840,2790,2250,2370,1600,1000,550,40,3700,27190
Pathanamthitta,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,8570,8270,7920,7820,7760,7620,7480,7380,7355,7055,7055,6905,91190
Pathanamthitta,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,300,350,100,60,140,140,100,25,300,0,150,200,1865
Pathanamthitta,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,8270,7920,7820,7760,7620,7480,7380,7355,7055,7055,6905,6705,89325
Pathanamthitta,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,253610,69650,59570,59570,59570,59570,48530,48530,7440,7440,7440,0,680920
Pathanamthitta,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,NA,NA,NA,0,NA,0,0,0,0,0,2640,50400,53040
Pathanamthitta,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,183960,10080,NA,0,0,11040,0,41090,0,0,10080,0,256250
Pathanamthitta,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,69650,59570,59570,59570,59570,48530,48530,7440,7440,7440,0,50400,477710
Pathanamthitta,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,0,0,0,NA,0,6000,2500,2200,2200,12900
Pathanamthitta,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,0,0,0,NA,6000,0,0,0,0,6000
Pathanamthitta,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0
Pathanamthitta,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,0,0,0,NA,0,3500,300,0,0,3800
Pathanamthitta,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,6000,2500,2200,2200,2200,15100
Pathanamthitta,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2450,2450,2150,2050,2000,2000,2000,2000,2600,2600,600,600,23500
Pathanamthitta,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,0,NA,0,0,600,0,0,0,0,600
Pathanamthitta,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
Pathanamthitta,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,300,100,50,0,0,0,0,0,2000,0,0,2450
Pathanamthitta,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,2450,2150,2050,2000,2000,2000,2000,2600,2600,600,600,600,21650
Pathanamthitta,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.02,Stock Position of Gloves,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.02,Stock Position of Gloves,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.02,Stock Position of Gloves,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0
Pathanamthitta,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0
Pathanamthitta,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,1529000,1529000
Pathanamthitta,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0
Pathanamthitta,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,449000,449000
Pathanamthitta,16.3.07,Stock Position of IFA Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,1080000,1080000
Pathanamthitta,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
Pathanamthitta,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0
