District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Sangli,17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,4. Total,1,NA,3,5,2,5,2,NA,2,NA,3,2,25
Sangli,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,1,1,NA,2,NA,2,1,NA,NA,1,3,1,12
Sangli,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,2. 15-55 yrs.,27,22,23,13,12,11,3,11,9,11,13,15,170
Sangli,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,3. Above 55 yrs.,9,10,4,4,1,5,5,8,4,5,8,3,66
Sangli,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,4. Total,37,33,27,19,13,18,9,19,13,17,24,19,248
Sangli,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
Sangli,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,2. 15-55 yrs.,15,12,14,18,20,19,12,8,6,18,17,11,170
Sangli,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,3. Above 55 yrs.,5,NA,3,NA,5,1,2,7,2,4,1,3,33
Sangli,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,4. Total,20,12,17,18,25,20,14,15,8,23,18,14,204
Sangli,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2
Sangli,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,3
Sangli,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,3. Above 55 yrs.,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,4
Sangli,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,4. Total,1,1,NA,2,1,NA,2,NA,NA,1,NA,1,9
Sangli,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2
Sangli,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,2. 15-55 yrs.,9,9,15,10,13,8,12,11,14,13,13,10,137
Sangli,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,3. Above 55 yrs.,53,39,46,66,50,42,28,45,46,30,30,31,506
Sangli,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,4. Total,62,48,62,76,64,50,40,56,60,43,43,41,645
Sangli,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,NA,2,1,NA,NA,1,NA,3,NA,1,1,1,10
Sangli,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,2. 15-55 yrs.,27,27,37,34,25,26,30,38,24,34,24,31,357
Sangli,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,3. Above 55 yrs.,123,108,85,128,157,123,97,121,90,113,90,95,1330
Sangli,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,4. Total,150,137,123,162,182,150,127,162,114,148,115,127,1697
Sangli,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,2,1,3,4,4,5,2,1,1,2,4,NA,29
Sangli,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,2. 15-55 yrs.,47,38,48,42,46,35,33,22,27,32,33,26,429
Sangli,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,3. Above 55 yrs.,270,215,223,343,388,289,232,305,279,415,264,261,3484
Sangli,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,4. Total,319,254,274,389,438,329,267,328,307,449,301,287,3942
Satara,1.1,Total number of pregnant women Registered for ANC,TOTAL,4345,3741,4010,3966,3834,4015,3618,3976,4057,4217,4033,4028,47840
Satara,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,3227,2826,3061,2929,3057,3182,2813,3138,3129,3339,3241,3285,37227
Satara,1.2,Number of Pregnant women registered under JSY,TOTAL,729,605,604,584,497,567,508,592,583,619,550,617,7055
Satara,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,4137,4082,4187,3669,3900,3926,3681,3968,3681,3985,4070,4207,47493
Satara,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,3252,3077,3144,2985,3032,3182,3019,3047,3340,3405,3389,3596,38468
Satara,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,3763,3932,3734,3816,3906,3620,3833,3758,3980,4072,4042,4396,46852
Satara,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,2508,2626,2757,2687,2873,2823,2739,2923,2557,2822,2729,3008,33052
Satara,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,39,43,31,31,24,19,10,14,49,27,16,24,327
Satara,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,2,2,1,4,4,0,4,3,1,1,3,0,25
Satara,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,3622,3342,3876,3585,3292,3572,3177,3412,3380,4354,4066,4344,44022
Satara,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,28,24,21,24,23,27,11,13,8,20,25,32,256
Satara,1.8,Number of pregnancy test kits used at SC level,TOTAL,2382,2184,2803,2838,2874,3091,2809,3065,3023,3021,2874,2968,33932
Satara,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,1,0,0,1,0,0,0,0,0,1,0,0,3
Satara,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,0,0,0,0,0,0,0,0,0,2,0,0,2
Satara,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,1,0,0,1,0,0,0,0,0,3,0,0,5
Satara,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,1,0,0,1,0,0,0,0,0,3,0,0,5
Satara,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,1675,1524,1538,1444,1535,1541,1691,1738,1603,1492,1278,1460,18519
Satara,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,0,2,3,12,0,15,12,0,2,44,0,7,97
Satara,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,84,79,105,82,103,150,141,263,367,272,246,473,2365
Satara,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,152,134,157,164,159,141,144,304,478,379,226,543,2981
Satara,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Satara,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,2643,2334,2196,2311,2227,2134,2665,2391,2339,2102,1625,2188,27155
Satara,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,98,82,145,93,82,107,93,238,420,229,175,559,2321
Satara,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,26,23,39,31,21,47,20,102,168,123,71,154,825
Satara,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,19,21,12,11,15,8,3,12,9,11,7,13,141
Satara,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,251,228,251,211,210,228,264,237,231,203,183,232,2729
Satara,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,270,249,263,222,225,236,267,249,240,214,190,245,2870
Satara,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,552,595,525,479,338,305,404,309,621,512,295,530,5465
Satara,4.1.1.a,Number of male live births,TOTAL,2261,2010,1984,1969,1967,1910,2181,2132,2010,1888,1529,1871,23712
Satara,4.1.1.b,Number of female live births,TOTAL,2035,1855,1734,1763,1779,1782,2159,1971,1920,1681,1359,1767,21805
Satara,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,4296,3865,3718,3732,3746,3692,4340,4103,3930,3569,2888,3638,45517
Satara,4.1.2,Number of still births,TOTAL,39,25,46,43,42,43,34,36,31,46,31,39,455
Satara,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,900,890,883,951,919,749,746,925,908,951,887,1112,10821
Satara,4.2.1,Number of Newborns weighed at birth,TOTAL,4295,3863,3718,3731,3746,3692,4341,4114,3931,3567,2878,3627,45503
Satara,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,671,582,464,681,722,591,948,640,578,564,331,444,7216
Satara,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,4132,3841,3689,3702,3747,3689,4302,4076,3872,3516,2839,3595,45000
Satara,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,3,1,7,2,5,5,2,6,3,8,0,0,42
Satara,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,7,10,12,3,3,7,3,9,5,4,7,6,76
Satara,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,36,27,44,127,176,159,18,13,12,14,8,17,651
Satara,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,46,38,63,132,184,171,23,28,20,26,15,23,769
Satara,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,0,0,0,0,0,0,0,0,3,1,2,3,9
Satara,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,42,36,52,48,62,50,16,14,6,14,13,20,373
Satara,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,16,9,27,25,29,9,4,2,6,6,9,7,149
Satara,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,26,26,49,117,82,165,13,53,7,13,11,16,578
Satara,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,10,2,3,29,16,19,2,11,2,3,5,10,112
Satara,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,2506,2063,2078,2154,2722,3122,2855,3181,2672,2635,2198,3142,31328
Satara,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,2364,1743,1748,1999,1940,1661,1673,1667,1243,1393,1596,2229,21256
Satara,6.3,PNC maternal complications attended,TOTAL,3,0,4,6,2,8,3,1,1,3,5,8,44
Satara,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,81,79,76,61,78,62,54,85,87,84,76,92,915
Satara,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,2,2,7,4,5,12,4,5,3,5,9,35,93
Satara,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,83,81,83,65,83,74,58,90,90,89,85,127,1008
Satara,7.2,Number of MTPs conducted at Private Facilities,TOTAL,724,747,730,792,754,629,641,745,756,782,723,894,8917
Satara,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,126,152,141,138,176,145,190,181,140,116,143,139,1787
Satara,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,207,226,267,266,256,259,258,289,229,208,217,223,2905
Satara,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,333,378,408,404,432,404,448,470,369,324,360,362,4692
Satara,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,3,5,3,0,1,1,0,5,7,6,3,1,35
Satara,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,0,0,0,0,0,2,0,1,0,0,0,0,3
Satara,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,2
Satara,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,4,5,3,0,1,3,0,6,7,6,3,2,40
Satara,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,1
Satara,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,950,1634,653,427,385,465,441,754,660,560,529,1031,8489
Satara,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,10,62,10,16,2,12,23,33,5,11,21,19,224
Satara,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,30,65,19,26,25,18,28,31,26,36,15,28,347
Satara,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,990,1761,682,469,412,495,492,818,691,607,565,1078,9060
Satara,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,19,35,26,20,13,33,4,12,10,29,21,69,291
Satara,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,285,362,258,174,187,214,137,261,277,241,271,490,3157
Satara,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,28,53,23,11,4,11,6,7,25,12,16,12,208
Satara,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,12,21,23,5,10,11,13,7,28,8,7,12,157
Satara,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,325,436,304,190,201,236,156,275,330,261,294,514,3522
Satara,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,225,281,358,187,171,246,273,366,297,272,329,667,3672
Satara,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,3,1,12,4,6,10,9,7,5,5,8,1,71
Satara,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,10,12,8,8,6,0,1,6,1,5,2,3,62
Satara,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,90,97,88,89,94,92,93,94,84,92,87,92,1092
Satara,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,103,110,108,101,106,102,103,107,90,102,97,96,1225
Satara,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,60,67,70,60,102,57,56,59,48,38,46,175,838
Satara,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,603,643,679,778,945,752,692,735,757,814,799,763,8960
Satara,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,294,343,292,338,348,295,345,340,370,350,354,355,4024
Satara,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,28,34,29,39,58,53,42,30,56,43,23,45,480
Satara,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,112,124,61,132,147,184,175,183,222,89,144,153,1726
Satara,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satara,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,1037,1144,1061,1287,1498,1284,1254,1288,1405,1296,1320,1316,15190
Satara,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,140,150,191,247,290,330,328,393,425,373,303,368,3538
Satara,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,59,52,61,54,134,44,31,31,45,26,60,52,649
Satara,9.06,Number of IUCD removals,TOTAL,275,346,267,295,251,312,225,250,227,276,251,280,3255
Satara,9.07,Number of Oral Pills cycles distributed,TOTAL,13855,13735,13699,14239,14356,14565,14233,15739,15935,15893,15098,15570,176917
Satara,9.08,Number of Condom pieces distributed,TOTAL,66558,64205,66710,60859,59567,59379,58485,65063,52105,54581,61453,59605,728570
Satara,9.09,Number of Centchroman (weekly) pills given,TOTAL,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0
Satara,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,159,244,379,287,419,293,301,216,246,217,201,212,3174
Satara,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,1
Satara,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,9.11.2.b,Number of failures following female sterilization,TOTAL,3,5,1,0,3,1,0,0,0,0,5,6,24
Satara,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,9.12,Number of Institutions having NSV trained doctors,TOTAL,6,7,1,2,7,13,28,5,6,6,8,5,Data for this item can not be cumulated
Satara,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,3949,3846,3883,3604,3870,4118,4210,4292,4369,4003,3422,3844,47410
Satara,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
